sku_id,year_month,units,revenue
SKU_00249,2025-10,1856,82413
SKU_00271,2025-07,1856,82413
SKU_00157,2025-02,1856,82413
SKU_00153,2024-09,1856,82413
SKU_00238,2024-06,1856,82413
SKU_00045,2024-10,1856,82413
SKU_00249,2025-11,1856,82413
SKU_00271,2025-08,1856,82413
SKU_00157,2025-03,1856,82413
SKU_00071,2025-01,1856,82413
SKU_00045,2024-11,1856,82413
SKU_00238,2024-07,1856,82413
SKU_00163,2025-10,1856,82413
SKU_00271,2025-09,1856,82413
SKU_00157,2025-04,1856,82413
SKU_00071,2025-02,1856,82413
SKU_00045,2024-12,1856,82413
SKU_00152,2024-06,1856,82413
SKU_00238,2024-08,1856,82413
SKU_00163,2025-11,1856,82413
SKU_00157,2025-05,1856,82413
SKU_00071,2025-03,1856,82413
SKU_00152,2024-07,1856,82413
SKU_00238,2024-09,1856,82413
SKU_00157,2025-06,1856,82413
SKU_00071,2025-04,1856,82413
SKU_00156,2025-01,1856,82413
SKU_00152,2024-08,1856,82413
SKU_00248,2025-10,1856,82413
SKU_00157,2025-07,1856,82413
SKU_00071,2025-05,1856,82413
SKU_00156,2025-02,1856,82413
SKU_00152,2024-09,1856,82413
SKU_00237,2024-06,1856,82413
SKU_00044,2024-10,1856,82413
SKU_00248,2025-11,1856,82413
SKU_00157,2025-08,1856,82413
SKU_00071,2025-06,1856,82413
SKU_00156,2025-03,1856,82413
SKU_00070,2025-01,1856,82413
SKU_00044,2024-11,1856,82413
SKU_00237,2024-07,1856,82413
SKU_00162,2025-10,1856,82413
SKU_00157,2025-09,1856,82413
SKU_00071,2025-07,1856,82413
SKU_00156,2025-04,1856,82413
SKU_00070,2025-02,1856,82413
SKU_00044,2024-12,1856,82413
SKU_00151,2024-06,1856,82413
SKU_00237,2024-08,1856,82413
SKU_00162,2025-11,1856,82413
SKU_00071,2025-08,1856,82413
SKU_00156,2025-05,1856,82413
SKU_00070,2025-03,1856,82413
SKU_00129,2024-10,1856,82413
SKU_00151,2024-07,1856,82413
SKU_00237,2024-09,1856,82413
SKU_00071,2025-09,1856,82413
SKU_00156,2025-06,1856,82413
SKU_00070,2025-04,1856,82413
SKU_00155,2025-01,1856,82413
SKU_00129,2024-11,1856,82413
SKU_00151,2024-08,1856,82413
SKU_00247,2025-10,1856,82413
SKU_00156,2025-07,1856,82413
SKU_00070,2025-05,1856,82413
SKU_00155,2025-02,1856,82413
SKU_00129,2024-12,1856,82413
SKU_00151,2024-09,1856,82413
SKU_00043,2024-10,1856,82413
SKU_00247,2025-11,1856,82413
SKU_00156,2025-08,1856,82413
SKU_00070,2025-06,1856,82413
SKU_00155,2025-03,1856,82413
SKU_00043,2024-11,1856,82413
SKU_00161,2025-10,1856,82413
SKU_00156,2025-09,1856,82413
SKU_00070,2025-07,1856,82413
SKU_00155,2025-04,1856,82413
SKU_00043,2024-12,1856,82413
SKU_00037,2024-06,1856,82413
SKU_00161,2025-11,1856,82413
SKU_00070,2025-08,1856,82413
SKU_00155,2025-05,1856,82413
SKU_00037,2024-07,1856,82413
SKU_00128,2024-10,1856,82413
SKU_00070,2025-09,1856,82413
SKU_00155,2025-06,1856,82413
SKU_00154,2025-01,1856,82413
SKU_00128,2024-11,1856,82413
SKU_00037,2024-08,1856,82413
SKU_00246,2025-10,1856,82413
SKU_00155,2025-07,1856,82413
SKU_00154,2025-02,1856,82413
SKU_00128,2024-12,1856,82413
SKU_00300,2024-06,1856,82413
SKU_00037,2024-09,1856,82413
SKU_00042,2024-10,1856,82413
SKU_00246,2025-11,1856,82413
SKU_00155,2025-08,1856,82413
SKU_00154,2025-03,1856,82413
SKU_00042,2024-11,1856,82413
SKU_00300,2024-07,1856,82413
SKU_00160,2025-10,1856,82413
SKU_00155,2025-09,1856,82413
SKU_00154,2025-04,1856,82413
SKU_00239,2025-01,1856,82413
SKU_00042,2024-12,1856,82413
SKU_00300,2024-08,1856,82413
SKU_00036,2024-06,1856,82413
SKU_00160,2025-11,1856,82413
SKU_00154,2025-05,1856,82413
SKU_00239,2025-02,1856,82413
SKU_00300,2024-09,1856,82413
SKU_00036,2024-07,1856,82413
SKU_00127,2024-10,1856,82413
SKU_00154,2025-06,1856,82413
SKU_00239,2025-03,1856,82413
SKU_00153,2025-01,1856,82413
SKU_00127,2024-11,1856,82413
SKU_00036,2024-08,1856,82413
SKU_00154,2025-07,1856,82413
SKU_00239,2025-04,1856,82413
SKU_00153,2025-02,1856,82413
SKU_00127,2024-12,1856,82413
SKU_00036,2024-09,1856,82413
SKU_00041,2024-10,1856,82413
SKU_00154,2025-08,1856,82413
SKU_00239,2025-05,1856,82413
SKU_00153,2025-03,1856,82413
SKU_00041,2024-11,1856,82413
SKU_00046,2025-10,1856,82413
SKU_00154,2025-09,1856,82413
SKU_00239,2025-06,1856,82413
SKU_00153,2025-04,1856,82413
SKU_00238,2025-01,1856,82413
SKU_00041,2024-12,1856,82413
SKU_00035,2024-06,1856,82413
SKU_00046,2025-11,1856,82413
SKU_00239,2025-07,1856,82413
SKU_00153,2025-05,1856,82413
SKU_00238,2025-02,1856,82413
SKU_00288,2024-10,1856,82413
SKU_00035,2024-07,1856,82413
SKU_00126,2024-10,1856,82413
SKU_00239,2025-08,1856,82413
SKU_00153,2025-06,1856,82413
SKU_00238,2025-03,1856,82413
SKU_00152,2025-01,1856,82413
SKU_00288,2024-11,1856,82413
SKU_00126,2024-11,1856,82413
SKU_00035,2024-08,1856,82413
SKU_00239,2025-09,1856,82413
SKU_00153,2025-07,1856,82413
SKU_00238,2025-04,1856,82413
SKU_00152,2025-02,1856,82413
SKU_00288,2024-12,1856,82413
SKU_00126,2024-12,1856,82413
SKU_00035,2024-09,1856,82413
SKU_00040,2024-10,1856,82413
SKU_00153,2025-08,1856,82413
SKU_00238,2025-05,1856,82413
SKU_00152,2025-03,1856,82413
SKU_00040,2024-11,1856,82413
SKU_00045,2025-10,1856,82413
SKU_00153,2025-09,1856,82413
SKU_00238,2025-06,1856,82413
SKU_00152,2025-04,1856,82413
SKU_00040,2024-12,1856,82413
SKU_00034,2024-06,1856,82413
SKU_00045,2025-11,1856,82413
SKU_00238,2025-07,1856,82413
SKU_00152,2025-05,1856,82413
SKU_00287,2024-10,1856,82413
SKU_00034,2024-07,1856,82413
SKU_00238,2025-08,1856,82413
SKU_00152,2025-06,1856,82413
SKU_00038,2025-01,1856,82413
SKU_00287,2024-11,1856,82413
SKU_00034,2024-08,1856,82413
SKU_00238,2025-09,1856,82413
SKU_00152,2025-07,1856,82413
SKU_00038,2025-02,1856,82413
SKU_00287,2024-12,1856,82413
SKU_00034,2024-09,1856,82413
SKU_00119,2024-06,1856,82413
SKU_00152,2025-08,1856,82413
SKU_00038,2025-03,1856,82413
SKU_00119,2024-07,1856,82413
SKU_00044,2025-10,1856,82413
SKU_00152,2025-09,1856,82413
SKU_00038,2025-04,1856,82413
SKU_00033,2024-06,1856,82413
SKU_00119,2024-08,1856,82413
SKU_00044,2025-11,1856,82413
SKU_00038,2025-05,1856,82413
SKU_00286,2024-10,1856,82413
SKU_00033,2024-07,1856,82413
SKU_00119,2024-09,1856,82413
SKU_00038,2025-06,1856,82413
SKU_00037,2025-01,1856,82413
SKU_00286,2024-11,1856,82413
SKU_00033,2024-08,1856,82413
SKU_00129,2025-10,1856,82413
SKU_00038,2025-07,1856,82413
SKU_00037,2025-02,1856,82413
SKU_00286,2024-12,1856,82413
SKU_00033,2024-09,1856,82413
SKU_00118,2024-06,1856,82413
SKU_00129,2025-11,1856,82413
SKU_00038,2025-08,1856,82413
SKU_00037,2025-03,1856,82413
SKU_00118,2024-07,1856,82413
SKU_00043,2025-10,1856,82413
SKU_00038,2025-09,1856,82413
SKU_00037,2025-04,1856,82413
SKU_00300,2025-01,1856,82413
SKU_00194,2024-06,1856,82413
SKU_00032,2024-06,1856,82413
SKU_00118,2024-08,1856,82413
SKU_00043,2025-11,1856,82413
SKU_00037,2025-05,1856,82413
SKU_00300,2025-02,1856,82413
SKU_00285,2024-10,1856,82413
SKU_00194,2024-07,1856,82413
SKU_00032,2024-07,1856,82413
SKU_00118,2024-09,1856,82413
SKU_00037,2025-06,1856,82413
SKU_00300,2025-03,1856,82413
SKU_00036,2025-01,1856,82413
SKU_00285,2024-11,1856,82413
SKU_00194,2024-08,1856,82413
SKU_00032,2024-08,1856,82413
SKU_00128,2025-10,1856,82413
SKU_00037,2025-07,1856,82413
SKU_00300,2025-04,1856,82413
SKU_00036,2025-02,1856,82413
SKU_00285,2024-12,1856,82413
SKU_00194,2024-09,1856,82413
SKU_00032,2024-09,1856,82413
SKU_00279,2024-06,1856,82413
SKU_00128,2025-11,1856,82413
SKU_00037,2025-08,1856,82413
SKU_00300,2025-05,1856,82413
SKU_00036,2025-03,1856,82413
SKU_00279,2024-07,1856,82413
SKU_00042,2025-10,1856,82413
SKU_00037,2025-09,1856,82413
SKU_00300,2025-06,1856,82413
SKU_00036,2025-04,1856,82413
SKU_00193,2024-06,1856,82413
SKU_00279,2024-08,1856,82413
SKU_00042,2025-11,1856,82413
SKU_00300,2025-07,1856,82413
SKU_00036,2025-05,1856,82413
SKU_00284,2024-10,1856,82413
SKU_00009,2024-10,1856,82413
SKU_00193,2024-07,1856,82413
SKU_00279,2024-09,1856,82413
SKU_00300,2025-08,1856,82413
SKU_00036,2025-06,1856,82413
SKU_00035,2025-01,1856,82413
SKU_00009,2024-11,1856,82413
SKU_00284,2024-11,1856,82413
SKU_00193,2024-08,1856,82413
SKU_00289,2025-10,1856,82413
SKU_00127,2025-10,1856,82413
SKU_00300,2025-09,1856,82413
SKU_00036,2025-07,1856,82413
SKU_00035,2025-02,1856,82413
SKU_00284,2024-12,1856,82413
SKU_00009,2024-12,1856,82413
SKU_00193,2024-09,1856,82413
SKU_00278,2024-06,1856,82413
SKU_00289,2025-11,1856,82413
SKU_00127,2025-11,1856,82413
SKU_00036,2025-08,1856,82413
SKU_00035,2025-03,1856,82413
SKU_00278,2024-07,1856,82413
SKU_00041,2025-10,1856,82413
SKU_00036,2025-09,1856,82413
SKU_00035,2025-04,1856,82413
SKU_00192,2024-06,1856,82413
SKU_00278,2024-08,1856,82413
SKU_00041,2025-11,1856,82413
SKU_00035,2025-05,1856,82413
SKU_00008,2024-10,1856,82413
SKU_00192,2024-07,1856,82413
SKU_00278,2024-09,1856,82413
SKU_00035,2025-06,1856,82413
SKU_00034,2025-01,1856,82413
SKU_00008,2024-11,1856,82413
SKU_00192,2024-08,1856,82413
SKU_00288,2025-10,1856,82413
SKU_00035,2025-07,1856,82413
SKU_00034,2025-02,1856,82413
SKU_00008,2024-12,1856,82413
SKU_00192,2024-09,1856,82413
SKU_00277,2024-06,1856,82413
SKU_00084,2024-10,1856,82413
SKU_00288,2025-11,1856,82413
SKU_00035,2025-08,1856,82413
SKU_00034,2025-03,1856,82413
SKU_00084,2024-11,1856,82413
SKU_00277,2024-07,1856,82413
SKU_00035,2025-09,1856,82413
SKU_00034,2025-04,1856,82413
SKU_00119,2025-01,1856,82413
SKU_00084,2024-12,1856,82413
SKU_00191,2024-06,1856,82413
SKU_00277,2024-08,1856,82413
SKU_00034,2025-05,1856,82413
SKU_00119,2025-02,1856,82413
SKU_00191,2024-07,1856,82413
SKU_00277,2024-09,1856,82413
SKU_00169,2024-10,1856,82413
SKU_00007,2024-10,1856,82413
SKU_00034,2025-06,1856,82413
SKU_00119,2025-03,1856,82413
SKU_00195,2025-01,1856,82413
SKU_00033,2025-01,1856,82413
SKU_00169,2024-11,1856,82413
SKU_00007,2024-11,1856,82413
SKU_00191,2024-08,1856,82413
SKU_00287,2025-10,1856,82413
SKU_00034,2025-07,1856,82413
SKU_00119,2025-04,1856,82413
SKU_00195,2025-02,1856,82413
SKU_00033,2025-02,1856,82413
SKU_00169,2024-12,1856,82413
SKU_00007,2024-12,1856,82413
SKU_00191,2024-09,1856,82413
SKU_00276,2024-06,1856,82413
SKU_00083,2024-10,1856,82413
SKU_00287,2025-11,1856,82413
SKU_00034,2025-08,1856,82413
SKU_00119,2025-05,1856,82413
SKU_00195,2025-03,1856,82413
SKU_00033,2025-03,1856,82413
SKU_00083,2024-11,1856,82413
SKU_00276,2024-07,1856,82413
SKU_00034,2025-09,1856,82413
SKU_00119,2025-06,1856,82413
SKU_00195,2025-04,1856,82413
SKU_00033,2025-04,1856,82413
SKU_00083,2024-12,1856,82413
SKU_00276,2024-08,1856,82413
SKU_00190,2024-06,1856,82413
SKU_00119,2025-07,1856,82413
SKU_00195,2025-05,1856,82413
SKU_00033,2025-05,1856,82413
SKU_00276,2024-09,1856,82413
SKU_00168,2024-10,1856,82413
SKU_00190,2024-07,1856,82413
SKU_00119,2025-08,1856,82413
SKU_00195,2025-06,1856,82413
SKU_00033,2025-06,1856,82413
SKU_00194,2025-01,1856,82413
SKU_00168,2024-11,1856,82413
SKU_00190,2024-08,1856,82413
SKU_00286,2025-10,1856,82413
SKU_00119,2025-09,1856,82413
SKU_00195,2025-07,1856,82413
SKU_00033,2025-07,1856,82413
SKU_00194,2025-02,1856,82413
SKU_00168,2024-12,1856,82413
SKU_00275,2024-06,1856,82413
SKU_00082,2024-10,1856,82413
SKU_00190,2024-09,1856,82413
SKU_00286,2025-11,1856,82413
SKU_00195,2025-08,1856,82413
SKU_00033,2025-08,1856,82413
SKU_00194,2025-03,1856,82413
SKU_00082,2024-11,1856,82413
SKU_00275,2024-07,1856,82413
SKU_00195,2025-09,1856,82413
SKU_00033,2025-09,1856,82413
SKU_00194,2025-04,1856,82413
SKU_00279,2025-01,1856,82413
SKU_00082,2024-12,1856,82413
SKU_00275,2024-08,1856,82413
SKU_00194,2025-05,1856,82413
SKU_00279,2025-02,1856,82413
SKU_00275,2024-09,1856,82413
SKU_00167,2024-10,1856,82413
SKU_00194,2025-06,1856,82413
SKU_00279,2025-03,1856,82413
SKU_00193,2025-01,1856,82413
SKU_00167,2024-11,1856,82413
SKU_00285,2025-10,1856,82413
SKU_00194,2025-07,1856,82413
SKU_00279,2025-04,1856,82413
SKU_00193,2025-02,1856,82413
SKU_00167,2024-12,1856,82413
SKU_00081,2024-10,1856,82413
SKU_00285,2025-11,1856,82413
SKU_00194,2025-08,1856,82413
SKU_00279,2025-05,1856,82413
SKU_00193,2025-03,1856,82413
SKU_00081,2024-11,1856,82413
SKU_00194,2025-09,1856,82413
SKU_00279,2025-06,1856,82413
SKU_00193,2025-04,1856,82413
SKU_00278,2025-01,1856,82413
SKU_00081,2024-12,1856,82413
SKU_00075,2024-06,1856,82413
SKU_00279,2025-07,1856,82413
SKU_00193,2025-05,1856,82413
SKU_00278,2025-02,1856,82413
SKU_00075,2024-07,1856,82413
SKU_00166,2024-10,1856,82413
SKU_00279,2025-08,1856,82413
SKU_00193,2025-06,1856,82413
SKU_00278,2025-03,1856,82413
SKU_00192,2025-01,1856,82413
SKU_00166,2024-11,1856,82413
SKU_00075,2024-08,1856,82413
SKU_00009,2025-10,1856,82413
SKU_00279,2025-09,1856,82413
SKU_00193,2025-07,1856,82413
SKU_00278,2025-04,1856,82413
SKU_00192,2025-02,1856,82413
SKU_00166,2024-12,1856,82413
SKU_00075,2024-09,1856,82413
SKU_00080,2024-10,1856,82413
SKU_00009,2025-11,1856,82413
SKU_00193,2025-08,1856,82413
SKU_00278,2025-05,1856,82413
SKU_00192,2025-03,1856,82413
SKU_00080,2024-11,1856,82413
SKU_00085,2025-10,1856,82413
SKU_00193,2025-09,1856,82413
SKU_00278,2025-06,1856,82413
SKU_00192,2025-04,1856,82413
SKU_00277,2025-01,1856,82413
SKU_00080,2024-12,1856,82413
SKU_00074,2024-06,1856,82413
SKU_00085,2025-11,1856,82413
SKU_00278,2025-07,1856,82413
SKU_00192,2025-05,1856,82413
SKU_00277,2025-02,1856,82413
SKU_00230,2024-10,1856,82413
SKU_00074,2024-07,1856,82413
SKU_00165,2024-10,1856,82413
SKU_00278,2025-08,1856,82413
SKU_00192,2025-06,1856,82413
SKU_00277,2025-03,1856,82413
SKU_00191,2025-01,1856,82413
SKU_00230,2024-11,1856,82413
SKU_00165,2024-11,1856,82413
SKU_00074,2024-08,1856,82413
SKU_00008,2025-10,1856,82413
SKU_00278,2025-09,1856,82413
SKU_00192,2025-07,1856,82413
SKU_00277,2025-04,1856,82413
SKU_00191,2025-02,1856,82413
SKU_00230,2024-12,1856,82413
SKU_00165,2024-12,1856,82413
SKU_00074,2024-09,1856,82413
SKU_00159,2024-06,1856,82413
SKU_00008,2025-11,1856,82413
SKU_00192,2025-08,1856,82413
SKU_00277,2025-05,1856,82413
SKU_00191,2025-03,1856,82413
SKU_00159,2024-07,1856,82413
SKU_00084,2025-10,1856,82413
SKU_00192,2025-09,1856,82413
SKU_00277,2025-06,1856,82413
SKU_00191,2025-04,1856,82413
SKU_00276,2025-01,1856,82413
SKU_00073,2024-06,1856,82413
SKU_00159,2024-08,1856,82413
SKU_00084,2025-11,1856,82413
SKU_00277,2025-07,1856,82413
SKU_00191,2025-05,1856,82413
SKU_00276,2025-02,1856,82413
SKU_00073,2024-07,1856,82413
SKU_00159,2024-09,1856,82413
SKU_00277,2025-08,1856,82413
SKU_00191,2025-06,1856,82413
SKU_00276,2025-03,1856,82413
SKU_00073,2024-08,1856,82413
SKU_00169,2025-10,1856,82413
SKU_00277,2025-09,1856,82413
SKU_00191,2025-07,1856,82413
SKU_00276,2025-04,1856,82413
SKU_00073,2024-09,1856,82413
SKU_00158,2024-06,1856,82413
SKU_00169,2025-11,1856,82413
SKU_00191,2025-08,1856,82413
SKU_00276,2025-05,1856,82413
SKU_00158,2024-07,1856,82413
SKU_00083,2025-10,1856,82413
SKU_00191,2025-09,1856,82413
SKU_00276,2025-06,1856,82413
SKU_00072,2024-06,1856,82413
SKU_00158,2024-08,1856,82413
SKU_00083,2025-11,1856,82413
SKU_00276,2025-07,1856,82413
SKU_00072,2024-07,1856,82413
SKU_00158,2024-09,1856,82413
SKU_00276,2025-08,1856,82413
SKU_00076,2025-01,1856,82413
SKU_00072,2024-08,1856,82413
SKU_00168,2025-10,1856,82413
SKU_00276,2025-09,1856,82413
SKU_00076,2025-02,1856,82413
SKU_00072,2024-09,1856,82413
SKU_00157,2024-06,1856,82413
SKU_00222,2024-06,1856,82413
SKU_00168,2025-11,1856,82413
SKU_00076,2025-03,1856,82413
SKU_00157,2024-07,1856,82413
SKU_00222,2024-07,1856,82413
SKU_00082,2025-10,1856,82413
SKU_00076,2025-04,1856,82413
SKU_00071,2024-06,1856,82413
SKU_00157,2024-08,1856,82413
SKU_00222,2024-08,1856,82413
SKU_00082,2025-11,1856,82413
SKU_00076,2025-05,1856,82413
SKU_00071,2024-07,1856,82413
SKU_00157,2024-09,1856,82413
SKU_00049,2024-10,1856,82413
SKU_00222,2024-09,1856,82413
SKU_00076,2025-06,1856,82413
SKU_00075,2025-01,1856,82413
SKU_00049,2024-11,1856,82413
SKU_00071,2024-08,1856,82413
SKU_00167,2025-10,1856,82413
SKU_00076,2025-07,1856,82413
SKU_00075,2025-02,1856,82413
SKU_00049,2024-12,1856,82413
SKU_00071,2024-09,1856,82413
SKU_00156,2024-06,1856,82413
SKU_00221,2024-06,1856,82413
SKU_00167,2025-11,1856,82413
SKU_00076,2025-08,1856,82413
SKU_00075,2025-03,1856,82413
SKU_00156,2024-07,1856,82413
SKU_00221,2024-07,1856,82413
SKU_00081,2025-10,1856,82413
SKU_00076,2025-09,1856,82413
SKU_00075,2025-04,1856,82413
SKU_00156,2024-08,1856,82413
SKU_00221,2024-08,1856,82413
SKU_00081,2025-11,1856,82413
SKU_00075,2025-05,1856,82413
SKU_00156,2024-09,1856,82413
SKU_00048,2024-10,1856,82413
SKU_00221,2024-09,1856,82413
SKU_00075,2025-06,1856,82413
SKU_00074,2025-01,1856,82413
SKU_00048,2024-11,1856,82413
SKU_00231,2025-10,1856,82413
SKU_00166,2025-10,1856,82413
SKU_00075,2025-07,1856,82413
SKU_00074,2025-02,1856,82413
SKU_00048,2024-12,1856,82413
SKU_00220,2024-06,1856,82413
SKU_00231,2025-11,1856,82413
SKU_00166,2025-11,1856,82413
SKU_00075,2025-08,1856,82413
SKU_00074,2025-03,1856,82413
SKU_00220,2024-07,1856,82413
SKU_00080,2025-10,1856,82413
SKU_00075,2025-09,1856,82413
SKU_00074,2025-04,1856,82413
SKU_00159,2025-01,1856,82413
SKU_00220,2024-08,1856,82413
SKU_00080,2025-11,1856,82413
SKU_00074,2025-05,1856,82413
SKU_00159,2025-02,1856,82413
SKU_00047,2024-10,1856,82413
SKU_00220,2024-09,1856,82413
SKU_00074,2025-06,1856,82413
SKU_00159,2025-03,1856,82413
SKU_00073,2025-01,1856,82413
SKU_00047,2024-11,1856,82413
SKU_00230,2025-10,1856,82413
SKU_00074,2025-07,1856,82413
SKU_00159,2025-04,1856,82413
SKU_00073,2025-02,1856,82413
SKU_00047,2024-12,1856,82413
SKU_00230,2025-11,1856,82413
SKU_00074,2025-08,1856,82413
SKU_00159,2025-05,1856,82413
SKU_00073,2025-03,1856,82413
SKU_00074,2025-09,1856,82413
SKU_00159,2025-06,1856,82413
SKU_00073,2025-04,1856,82413
SKU_00223,2025-01,1856,82413
SKU_00158,2025-01,1856,82413
SKU_00159,2025-07,1856,82413
SKU_00073,2025-05,1856,82413
SKU_00223,2025-02,1856,82413
SKU_00158,2025-02,1856,82413
SKU_00111,2024-10,1856,82413
SKU_00046,2024-10,1856,82413
SKU_00159,2025-08,1856,82413
SKU_00073,2025-06,1856,82413
SKU_00223,2025-03,1856,82413
SKU_00158,2025-03,1856,82413
SKU_00072,2025-01,1856,82413
SKU_00111,2024-11,1856,82413
SKU_00046,2024-11,1856,82413
SKU_00159,2025-09,1856,82413
SKU_00073,2025-07,1856,82413
SKU_00223,2025-04,1856,82413
SKU_00158,2025-04,1856,82413
SKU_00072,2025-02,1856,82413
SKU_00111,2024-12,1856,82413
SKU_00046,2024-12,1856,82413
SKU_00073,2025-08,1856,82413
SKU_00223,2025-05,1856,82413
SKU_00158,2025-05,1856,82413
SKU_00072,2025-03,1856,82413
SKU_00073,2025-09,1856,82413
SKU_00223,2025-06,1856,82413
SKU_00158,2025-06,1856,82413
SKU_00072,2025-04,1856,82413
SKU_00222,2025-01,1856,82413
SKU_00223,2025-07,1856,82413
SKU_00158,2025-07,1856,82413
SKU_00072,2025-05,1856,82413
SKU_00222,2025-02,1856,82413
SKU_00110,2024-10,1856,82413
SKU_00223,2025-08,1856,82413
SKU_00158,2025-08,1856,82413
SKU_00072,2025-06,1856,82413
SKU_00222,2025-03,1856,82413
SKU_00110,2024-11,1856,82413
SKU_00223,2025-09,1856,82413
SKU_00158,2025-09,1856,82413
SKU_00072,2025-07,1856,82413
SKU_00222,2025-04,1856,82413
SKU_00110,2024-12,1856,82413
SKU_00039,2024-06,1856,82413
SKU_00072,2025-08,1856,82413
SKU_00222,2025-05,1856,82413
SKU_00039,2024-07,1856,82413
SKU_00072,2025-09,1856,82413
SKU_00222,2025-06,1856,82413
SKU_00221,2025-01,1856,82413
SKU_00039,2024-08,1856,82413
SKU_00222,2025-07,1856,82413
SKU_00221,2025-02,1856,82413
SKU_00039,2024-09,1856,82413
SKU_00222,2025-08,1856,82413
SKU_00221,2025-03,1856,82413
SKU_00049,2025-10,1856,82413
SKU_00222,2025-09,1856,82413
SKU_00221,2025-04,1856,82413
SKU_00103,2024-06,1856,82413
SKU_00038,2024-06,1856,82413
SKU_00049,2025-11,1856,82413
SKU_00221,2025-05,1856,82413
SKU_00103,2024-07,1856,82413
SKU_00038,2024-07,1856,82413
SKU_00221,2025-06,1856,82413
SKU_00220,2025-01,1856,82413
SKU_00103,2024-08,1856,82413
SKU_00038,2024-08,1856,82413
SKU_00221,2025-07,1856,82413
SKU_00220,2025-02,1856,82413
SKU_00103,2024-09,1856,82413
SKU_00038,2024-09,1856,82413
SKU_00221,2025-08,1856,82413
SKU_00220,2025-03,1856,82413
SKU_00048,2025-10,1856,82413
SKU_00221,2025-09,1856,82413
SKU_00220,2025-04,1856,82413
SKU_00102,2024-06,1856,82413
SKU_00199,2024-06,1856,82413
SKU_00048,2025-11,1856,82413
SKU_00220,2025-05,1856,82413
SKU_00102,2024-07,1856,82413
SKU_00199,2024-07,1856,82413
SKU_00220,2025-06,1856,82413
SKU_00199,2024-08,1856,82413
SKU_00102,2024-08,1856,82413
SKU_00220,2025-07,1856,82413
SKU_00199,2024-09,1856,82413
SKU_00102,2024-09,1856,82413
SKU_00220,2025-08,1856,82413
SKU_00112,2025-10,1856,82413
SKU_00047,2025-10,1856,82413
SKU_00220,2025-09,1856,82413
SKU_00198,2024-06,1856,82413
SKU_00101,2024-06,1856,82413
SKU_00112,2025-11,1856,82413
SKU_00047,2025-11,1856,82413
SKU_00289,2024-10,1856,82413
SKU_00198,2024-07,1856,82413
SKU_00101,2024-07,1856,82413
SKU_00289,2024-11,1856,82413
SKU_00198,2024-08,1856,82413
SKU_00101,2024-08,1856,82413
SKU_00289,2024-12,1856,82413
SKU_00198,2024-09,1856,82413
SKU_00101,2024-09,1856,82413
SKU_00111,2025-10,1856,82413
SKU_00197,2024-06,1856,82413
SKU_00100,2024-06,1856,82413
SKU_00111,2025-11,1856,82413
SKU_00197,2024-07,1856,82413
SKU_00100,2024-07,1856,82413
SKU_00104,2025-01,1856,82413
SKU_00039,2025-01,1856,82413
SKU_00197,2024-08,1856,82413
SKU_00100,2024-08,1856,82413
SKU_00104,2025-02,1856,82413
SKU_00039,2025-02,1856,82413
SKU_00197,2024-09,1856,82413
SKU_00089,2024-10,1856,82413
SKU_00100,2024-09,1856,82413
SKU_00104,2025-03,1856,82413
SKU_00039,2025-03,1856,82413
SKU_00089,2024-11,1856,82413
SKU_00110,2025-10,1856,82413
SKU_00104,2025-04,1856,82413
SKU_00039,2025-04,1856,82413
SKU_00089,2024-12,1856,82413
SKU_00196,2024-06,1856,82413
SKU_00110,2025-11,1856,82413
SKU_00104,2025-05,1856,82413
SKU_00039,2025-05,1856,82413
SKU_00196,2024-07,1856,82413
SKU_00104,2025-06,1856,82413
SKU_00039,2025-06,1856,82413
SKU_00103,2025-01,1856,82413
SKU_00196,2024-08,1856,82413
SKU_00104,2025-07,1856,82413
SKU_00039,2025-07,1856,82413
SKU_00103,2025-02,1856,82413
SKU_00196,2024-09,1856,82413
SKU_00088,2024-10,1856,82413
SKU_00104,2025-08,1856,82413
SKU_00039,2025-08,1856,82413
SKU_00103,2025-03,1856,82413
SKU_00088,2024-11,1856,82413
SKU_00104,2025-09,1856,82413
SKU_00039,2025-09,1856,82413
SKU_00103,2025-04,1856,82413
SKU_00088,2024-12,1856,82413
SKU_00195,2024-06,1856,82413
SKU_00260,2024-06,1856,82413
SKU_00103,2025-05,1856,82413
SKU_00195,2024-07,1856,82413
SKU_00260,2024-07,1856,82413
SKU_00103,2025-06,1856,82413
SKU_00199,2025-01,1856,82413
SKU_00102,2025-01,1856,82413
SKU_00195,2024-08,1856,82413
SKU_00260,2024-08,1856,82413
SKU_00103,2025-07,1856,82413
SKU_00199,2025-02,1856,82413
SKU_00102,2025-02,1856,82413
SKU_00195,2024-09,1856,82413
SKU_00087,2024-10,1856,82413
SKU_00260,2024-09,1856,82413
SKU_00103,2025-08,1856,82413
SKU_00199,2025-03,1856,82413
SKU_00102,2025-03,1856,82413
SKU_00087,2024-11,1856,82413
SKU_00270,2025-10,1856,82413
SKU_00103,2025-09,1856,82413
SKU_00199,2025-04,1856,82413
SKU_00102,2025-04,1856,82413
SKU_00087,2024-12,1856,82413
SKU_00270,2025-11,1856,82413
SKU_00199,2025-05,1856,82413
SKU_00102,2025-05,1856,82413
SKU_00199,2025-06,1856,82413
SKU_00102,2025-06,1856,82413
SKU_00198,2025-01,1856,82413
